品目コード	プラント	品目テキスト	保管場所	特殊在庫区分	特殊在庫の評価	特殊在庫番号	保管場所レベルでの品目削除フラグ	ロット番号	基本数量単位	利用可能評価在庫	通貨コード	利用可能値	転送中在庫（保管場所間）	積送/輸送中の値	品質検査中在庫	品質検査値	非利用可能ロットの全在庫合計	制限値	保留在庫	保留在庫値	返品保留在庫	保留返品金額	販売伝票	販売伝票明細	棚番	勘定科目コード	勘定科目名	品目タイプ	滞留日数	評価クラス	評価クラステキスト	調達タイプ	調達タイプテキスト	評価減区分
31301111300	P300	P413 1.3A AC220V DC250V ｾﾂﾃﾝ2*	3120						PC	       4.000	JPY	                904	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	ROH	    281	1200	ＳＳＳ原材料	F	外部調達	00
31301111300	P300	P413 1.3A AC220V DC250V ｾﾂﾃﾝ2*	3160						PC	       3.000	JPY	                678	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-3-1-6	154000	原材料(自動入力)	ROH	    892	1200	ＳＳＳ原材料	F	外部調達	00
31301111500	P300	P430 3A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲｵｳ	3110						PC	      16.000	JPY	               3616	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-1	154000	原材料(自動入力)	ROH	     11	1200	ＳＳＳ原材料	F	外部調達	00
31301111500	P300	P430 3A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲｵｳ	3120						PC	       2.000	JPY	                452	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	ROH	   1103	1200	ＳＳＳ原材料	F	外部調達	00
31301111500	P300	P430 3A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲｵｳ	3160						PC	       3.000	JPY	                678	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-3-1-4	154000	原材料(自動入力)	ROH	    892	1200	ＳＳＳ原材料	F	外部調達	00
31301111600	P300	P450 5A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲｵｳ	3110						PC	      48.000	JPY	              10848	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-2	154000	原材料(自動入力)	ROH	      1	1200	ＳＳＳ原材料	F	外部調達	00
31301111600	P300	P450 5A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲｵｳ	3120						PC	       5.000	JPY	               1130	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	ROH	    333	1200	ＳＳＳ原材料	F	外部調達	00
31301111600	P300	P450 5A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲｵｳ	3160						PC	       3.000	JPY	                678	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-3-1-5	154000	原材料(自動入力)	ROH	    892	1200	ＳＳＳ原材料	F	外部調達	00
31301111900	P300	SP450 5A AC125V DC125V	3110						PC	      51.000	JPY	              29172	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-1	154000	原材料(自動入力)	ROH	   1642	1200	ＳＳＳ原材料	F	外部調達	00
31301112100	P300	PL4100 10A AC125V DC125V ｾﾂﾃﾝ*	3110						PC	       6.000	JPY	               1488	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-1-2	154000	原材料(自動入力)	ROH	    401	1200	ＳＳＳ原材料	F	外部調達	00
31301411100	P300	P4-1S 15A AC220V DC250V ｾﾂﾃﾝ200VA ROHSﾀｲ	3110						PC	       8.000	JPY	               1424	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-1-5	154000	原材料(自動入力)	ROH	    642	1200	ＳＳＳ原材料	F	外部調達	00
31301421500	P300	P413H 1.3A AC250V DC250V ｾﾂﾃﾝ200VA ROHSﾀ	3110						PC	      29.000	JPY	              10092	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-2	154000	原材料(自動入力)	ROH	      2	1200	ＳＳＳ原材料	F	外部調達	00
31301421500	P300	P413H 1.3A AC250V DC250V ｾﾂﾃﾝ200VA ROHSﾀ	3120						PC	      10.000	JPY	               3480	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	ROH	    355	1200	ＳＳＳ原材料	F	外部調達	00
31301421500	P300	P413H 1.3A AC250V DC250V ｾﾂﾃﾝ200VA ROHSﾀ	3160						PC	       3.000	JPY	               1044	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			1-3-4-2	154000	原材料(自動入力)	ROH	    873	1200	ＳＳＳ原材料	F	外部調達	00
31301424600	P300	GP50 5.0A AC250V DC250V	3110						PC	       6.000	JPY	               1374	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-5	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402001801	P300	CES14 1A AC250V ｶﾞｲｹｲ6.35ﾌｱｲ *	3110						PC	       3.000	JPY	                168	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-3-11	154000	原材料(自動入力)	ROH	     54	1200	ＳＳＳ原材料	F	外部調達	00
31402003301	P300	TSC 5A AC250V ｶﾞｲｹｲ 5.2ﾌｱｲ ﾅｶ*	3110						PC	      31.000	JPY	              576.6	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-3	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402006700	P300	A-TLNC 250V 15A 15A AC250V ｶﾞ*	3110						PC	       3.000	JPY	                150	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-3	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402007500	P300	FGB01 30A AC250V ｶﾞｲｹｲ10.3ﾌｱｲ*	3110						PC	       8.000	JPY	                560	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-3-12	154000	原材料(自動入力)	ROH	     57	1200	ＳＳＳ原材料	F	外部調達	00
31402007500	P300	FGB01 30A AC250V ｶﾞｲｹｲ10.3ﾌｱｲ*	3120						PC	       6.000	JPY	                420	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	ROH	     45	1200	ＳＳＳ原材料	F	外部調達	00
31402013500	P300	SHV12 5A 5A AC400V DC400V*D0A*	3110						PC	     203.000	JPY	              39585	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-1	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402111900	P300	FGBO 5A AC250V ｶﾞｲｹｲ 6.4ﾌｱｲ ﾅ*	3110						PC	     159.000	JPY	               1590	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA4-1	154000	原材料(自動入力)	ROH	   2642	1200	ＳＳＳ原材料	F	外部調達	00
31402112000	P300	FGBO 250V 3A 3A AC250V ｶﾞｲｹｲ *	3110						PC	       1.000	JPY	                 13	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA4-1	154000	原材料(自動入力)	ROH	    912	1200	ＳＳＳ原材料	F	外部調達	00
31402112100	P300	FGBO 2A AC250V ｶﾞｲｹｲ 6.4ﾌｱｲ ﾅ*	3110						PC	      49.000	JPY	                441	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA4-1	154000	原材料(自動入力)	ROH	   2812	1200	ＳＳＳ原材料	F	外部調達	00
31402112200	P300	FGBO 1A AC250V ｶﾞｲｹｲ 6.4ﾌｱｲ ﾅ*	3110						PC	      17.000	JPY	                170	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-5	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402112300	P300	FGBO 15A AC250V ｶﾞｲｹｲ 6.4ﾌｱｲ *	3110						PC	      23.000	JPY	                345	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-3	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402113800	P300	FGBO 250V 8A 8A AC250V ｶﾞｲｹｲ *	3110						PC	      21.000	JPY	                315	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-3	154000	原材料(自動入力)	ROH	   3084	1200	ＳＳＳ原材料	F	外部調達	00
31402435800	P300	FGBO-A 5A AC250V 5A AC250V ｶﾞ*	3110						PC	       1.000	JPY	               15.5	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-6-3	154000	原材料(自動入力)	ROH	    449	1200	ＳＳＳ原材料	F	外部調達	00
31402436700	P300	FGBO-A 2A AC125V 2A AC125V ｶﾞ*	3110						PC	     100.000	JPY	               1000	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			PA3-3	154000	原材料(自動入力)	ROH	   1801	1200	ＳＳＳ原材料	F	外部調達	00
31602411700	P300	MHS20 20A AC250V . .	3110						PC	       2.000	JPY	               2040	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P04-3-1-13	154000	原材料(自動入力)	ROH	    813	1200	ＳＳＳ原材料	F	外部調達	00
31912002200	P300	6,9URD31TTF630 630A AC690V ｼﾔﾀﾞﾝ 200KA X	3110						PC	      30.000	JPY	             155250	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P06-5	154000	原材料(自動入力)	ROH	     47	1200	ＳＳＳ原材料	F	外部調達	00
31912002400	P300	6,9URD33TTF1250 1250A AC690V ｼﾔﾀﾞﾝ 200KA	3110						PC	      44.000	JPY	             364320	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P06-5	154000	原材料(自動入力)	ROH	      2	1200	ＳＳＳ原材料	F	外部調達	00
31912002500	P300	6,9URD31TTF315 315A AC690V ｼﾔﾀﾞﾝ 200KA X	3110						PC	       6.000	JPY	              23808	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-4	154000	原材料(自動入力)	ROH	    183	1200	ＳＳＳ原材料	F	外部調達	00
31912005700	P300	6URD33TTF1600 1.6KA AC600V ｼﾔ*	3110						PC	      24.000	JPY	             267720	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			P03-4	154000	原材料(自動入力)	ROH	    886	1200	ＳＳＳ原材料	F	外部調達	00
