MRP 日付	プラント	MRP管理者	購買グループ	品目コード	略称	伝票番号	指図番号	所要日付	再計画日付	入庫/所要量	保管場所	親品目コード	親品目テキスト	例外グループ	例外	例外メッセージ	品目テキスト	Type	安全在庫	単位
20250808	P100	900	302	34910000400	計手配	0013005184		20260206	00000000	320.000	1210			4	01	新規登録された手配仮作成	5505NBR1.5 DC24V AIR,CO2,*D0A*	PD	100.000	PC
20250808	P100	900	111	34999019200	購発注	4502415421		20250926	20251003	4.000	1210			7	15	再日程計画(先送り)	FD-HCB2 M12 ﾃﾞﾝｹﾞﾝｹｰﾌﾞﾙ 2M	PD	0.000	PC
20250808	P100	900	136	35000938600	購依頼	0012496463		20221209	00000000	99.000	1120			6	20	手配を取消	ER17/33 WKP ｱﾙｶﾘ 1600MAH 3.6V*	PD	0.000	PC
20250808	P100	900	136	35000944400	購発注	4502401628		20250909	20250801	100.000	1120			7	10	再日程計画(前倒し)	ER17330V C2 ｱﾙｶﾘ 1700mAH *D0A*	PD	100.000	PC
20250808	P100	900	136	35000944400	購発注	4502411640		20251029	20251106	100.000	1120			7	15	再日程計画(先送り)	ER17330V C2 ｱﾙｶﾘ 1700mAH *D0A*	PD	100.000	PC
20250808	P100	900	136	35002001100	購依頼	0012706176		20250717	00000000	1000000.000	1122			3	07	手配終了日付が過去です	EXO3C 12.800MHZ +-100PPM 8PINDIP	PD	0.000	PC
20250808	P100	900	117	35005002200	在庫			00000000	00000000	1130.000				6	96	安全在庫レベルを下回りました	CSTCE16M0V53-R0 16.0MHZ +*D0A*	PD	1200.000	PC
20250808	P100	900	117	35005002200	購依頼	0012719795		20250729	00000000	3000.000	1121			3	07	手配終了日付が過去です	CSTCE16M0V53-R0 16.0MHZ +*D0A*	PD	1200.000	PC
20250808	P100	900	117	35005003000	購発注	4502415620		20260422	00000000	100.000	1121			6	20	手配を取消	KQA-L50 7.15909MHz 7.15909MHZ*	PD	20.000	PC
20250808	P100	900	117	35005003100	在庫			00000000	00000000	0.000				6	96	安全在庫レベルを下回りました	KQA-L50  7.15909MHz 7.15909MH*	PD	50.000	PC
20250808	P100	900	117	35005003100	購発注	4502415613		20251224	20250808	100.000	1121			7	10	再日程計画(前倒し)	KQA-L50  7.15909MHz 7.15909MH*	PD	50.000	PC
20250808	P100	900	117	35005003100	購発注	4502415615		20260422	00000000	100.000	1121			6	20	手配を取消	KQA-L50  7.15909MHz 7.15909MH*	PD	50.000	PC
20250808	P100	900	117	35005003200	購発注	4502415618		20251224	00000000	100.000	1121			6	20	手配を取消	KQA-L50 7.14240MHz 7.14240MHZ*	PD	100.000	PC
20250808	P100	900	117	35005003200	購発注	4502415619		20260422	00000000	100.000	1121			6	20	手配を取消	KQA-L50 7.14240MHz 7.14240MHZ*	PD	100.000	PC
20250808	P100	900	117	35006001300	購発注	4502412946		20250911	20250808	100.000	1121			7	10	再日程計画(前倒し)	NX3225GA-20.000M-STD-CRG2 20.*	PD	50.000	PC
20250808	P100	900	117	35011001100	購依頼	0012608863		20240606	00000000	3000.000	1121			6	20	手配を取消	CSTCE10M0G55Z-R0 10.0MHZ +-0.*	PD	0.000	PC
20250808	P100	900	117	35020010200	購発注	4502412999		20250702	00000000	200.000	1210			3	07	手配終了日付が過去です	MDS01N-15N 15VDC 67mA 1W Nom *	PD	0.000	PC
20250808	P100	900	117	35020010400	購発注	4502412563		20250827	20250709	200.000	1210			7	10	再日程計画(前倒し)	MDS02N-15N 15VDC 134mA 2W Nom*	PD	0.000	PC
20250808	P100	900	103	35021012500	購発注	4502376230		20250904	20250722	15.000	1210			7	10	再日程計画(前倒し)	PBA50F-24N DC  24V DC 2.2A 50*	PD	15.000	PC
20250808	P100	900	103	35021012500	購発注	4502407639		20251007	20251016	60.000	1210			7	15	再日程計画(先送り)	PBA50F-24N DC  24V DC 2.2A 50*	PD	15.000	PC
20250808	P100	900	103	35021012600	購発注	4502397231		20250908	20250818	7.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502397232		20250923	20250903	6.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502397233		20250926	20250903	6.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502397234		20251006	20250903	13.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502391572		20251007	20250903	30.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502399718		20251029	20251022	6.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502412182		20251118	20251110	30.000	1210			7	10	再日程計画(前倒し)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502401869		20251120	20260106	9.000	1210			7	15	再日程計画(先送り)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502402767		20251120	20260106	7.000	1210			7	15	再日程計画(先送り)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502404253		20251126	20260106	6.000	1210			7	15	再日程計画(先送り)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502406485		20251126	20260106	6.000	1210			7	15	再日程計画(先送り)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502410253		20251225	20260106	43.000	1210			7	15	再日程計画(先送り)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021012600	購発注	4502411957		20251225	20260203	6.000	1210			7	15	再日程計画(先送り)	PBA50F-15N DC  15V DC 3.5A 50*	PD	5.000	PC
20250808	P100	900	103	35021013700	購発注	4502415355		20251217	20251024	5.000	1210			7	10	再日程計画(前倒し)	PBA150F-24N DC  24V DC 6.5A 1*	PD	5.000	PC
20250808	P100	900	103	35021013700	購発注	4502413353		20251222	20251106	5.000	1210			7	10	再日程計画(前倒し)	PBA150F-24N DC  24V DC 6.5A 1*	PD	5.000	PC
20250808	P100	900	103	35021013700	購発注	4502412635		20260114	20251217	5.000	1210			7	10	再日程計画(前倒し)	PBA150F-24N DC  24V DC 6.5A 1*	PD	5.000	PC
20250808	P100	900	103	35021014700	在庫			00000000	00000000	20.000				6	96	安全在庫レベルを下回りました	SUS32405C DC   5V DC 0.6A*D0A*	PD	30.000	PC
20250808	P100	900	103	35021014700	購発注	4502403137		20250911	20250808	12.000	1120			7	10	再日程計画(前倒し)	SUS32405C DC   5V DC 0.6A*D0A*	PD	30.000	PC
20250808	P100	900	103	35021015900	在庫			00000000	00000000	8.000				6	96	安全在庫レベルを下回りました	PBA30F24N DC  24V DC 1.3A 31W*	PD	10.000	PC
20250808	P100	900	103	35021015900	購発注	4502400295		20250918	20250808	5.000	1210			7	10	再日程計画(前倒し)	PBA30F24N DC  24V DC 1.3A 31W*	PD	10.000	PC
20250808	P100	900	103	35021016700	購発注	4502384863		20250822	20250304	30.000	1210			7	10	再日程計画(前倒し)	PBA15F-5-N DC   5V DC   3A 15*	PD	20.000	PC
20250808	P100	900	103	35021016700	購発注	4502408863		20251029	20251001	30.000	1210			7	10	再日程計画(前倒し)	PBA15F-5-N DC   5V DC   3A 15*	PD	20.000	PC
20250808	P100	900	103	35021017500	購発注	4502408864		20251029	20251021	20.000	1210			7	10	再日程計画(前倒し)	PBA100F-24-N DC  24V DC 4.5A *	PD	13.000	PC
20250808	P100	900	103	35021017900	購発注	4502406483		20251029	20251106	1.000	1210			7	15	再日程計画(先送り)	PBA75F-24-N DC 24V DC 3.2A 75*	PD	0.000	PC
20250808	P100	900	103	35021019100	購発注	4502413354		20251010	20250902	10.000	1210			7	10	再日程計画(前倒し)	PBA50F-15 DC  15V DC 3.5A 50W*	PD	3.000	PC
20250808	P100	900	103	35021019100	購発注	4502397794		20251027	20251010	10.000	1210			7	10	再日程計画(前倒し)	PBA50F-15 DC  15V DC 3.5A 50W*	PD	3.000	PC
20250808	P100	900	103	35021027500	在庫			00000000	00000000	1.000				6	96	安全在庫レベルを下回りました	PBA50F-12N DC  12V DC 4.3A 50*	PD	5.000	PC
20250808	P100	900	103	35021027500	購発注	4502376234		20250904	20250808	11.000	1210			7	10	再日程計画(前倒し)	PBA50F-12N DC  12V DC 4.3A 50*	PD	5.000	PC
20250808	P100	900	103	35021027500	購発注	4502403587		20251007	20250925	5.000	1210			7	10	再日程計画(前倒し)	PBA50F-12N DC  12V DC 4.3A 50*	PD	5.000	PC
20250808	P100	900	103	35021027500	購発注	4502403138		20251029	20251208	1.000	1210			7	15	再日程計画(先送り)	PBA50F-12N DC  12V DC 4.3A 50*	PD	5.000	PC
20250808	P100	900	103	35021027500	購発注	4502403139		20251117	20251217	1.000	1210			7	15	再日程計画(先送り)	PBA50F-12N DC  12V DC 4.3A 50*	PD	5.000	PC
20250808	P100	900	103	35021027500	購発注	4502403140		20251121	20251222	1.000	1210			7	15	再日程計画(先送り)	PBA50F-12N DC  12V DC 4.3A 50*	PD	5.000	PC
20250808	P100	900	117	35021035400	出荷通	4502394819		20250827	20250903	100.000	1210			7	15	再日程計画(先送り)	LRS-50-15 DC 15V DC 3.4A 51W *	PD	10.000	PC
20250808	P100	900	117	35021038200	在庫			00000000	00000000	0.000				6	96	安全在庫レベルを下回りました	RSD-30G-12 DC 12V DC 2.5A 30W*	PD	5.000	PC
20250808	P100	900	117	35021038200	出荷通	4502376235		20250904	20250808	1.000	1210			7	10	再日程計画(前倒し)	RSD-30G-12 DC 12V DC 2.5A 30W*	PD	5.000	PC
20250808	P100	900	117	35021038200	購発注	4502406830		20250912	20250808	10.000	1210			7	10	再日程計画(前倒し)	RSD-30G-12 DC 12V DC 2.5A 30W*	PD	5.000	PC
20250808	P100	900	117	35021038200	購発注	4502418237		20251029	20251106	10.000	1210			7	15	再日程計画(先送り)	RSD-30G-12 DC 12V DC 2.5A 30W*	PD	5.000	PC
20250808	P100	900	117	35028001600	在庫			00000000	00000000	28.000				6	96	安全在庫レベルを下回りました	TMV 1205EN DC   5V DC 200MA 1*	PD	50.000	PC
20250808	P100	900	117	35028001600	出荷通	4502408018		20251029	20250808	40.000	1120			7	10	再日程計画(前倒し)	TMV 1205EN DC   5V DC 200MA 1*	PD	50.000	PC
20250808	P100	900	111	35028003000	購発注	4502414472		20250710	20251024	120.000	1210			7	15	再日程計画(先送り)	MIHW3036 +12V 0.25A -12V 0.25*	PD	100.000	PC
20250808	P100	900	111	35028003000	出荷通	4502414472		20250805	00000000	80.000	1210			6	20	手配を取消	MIHW3036 +12V 0.25A -12V 0.25*	PD	100.000	PC
20250808	P100	900	111	35028004200	在庫			00000000	00000000	80.000				6	96	安全在庫レベルを下回りました	MSDW1022 DC  5V 400mA max 2W *	PD	100.000	PC
20250808	P100	900	111	35028004200	出荷通	4502402263		20250909	20250808	100.000	1121			7	10	再日程計画(前倒し)	MSDW1022 DC  5V 400mA max 2W *	PD	100.000	PC
20250808	P100	900	111	35028004600	在庫			00000000	00000000	21.000				6	96	安全在庫レベルを下回りました	MIHW2022 +5V 0.6A 3W IN DC24V*	PD	50.000	PC
20250808	P100	900	111	35028004600	購発注	4502414191		20250710	00000000	50.000	1210			7	10	再日程計画(前倒し)	MIHW2022 +5V 0.6A 3W IN DC24V*	PD	50.000	PC
20250808	P100	900	111	35028004600	出荷通	4502402261		20250909	00000000	50.000	1210			6	20	手配を取消	MIHW2022 +5V 0.6A 3W IN DC24V*	PD	50.000	PC
20250808	P100	900	117	35028004900	出荷通	4502396099		20250827	20250902	100.000	1210			7	15	再日程計画(先送り)	DPAN02A-12 +12V 83mA -12V*D0A*	PD	0.000	PC
20250808	P100	900	103	35301122900	購発注	4502397792		20250827	20250901	50.000	1210			7	15	再日程計画(先送り)	FRN0.75C2S-2J 0.75KW AC20*D0A*	PD	0.000	PC
20250808	P100	900	103	35301123600	購発注	4502408035		20250908	20250903	4.000	1210			7	10	再日程計画(前倒し)	FRN2.2E3S-2J 2.2KW AC200-240V*	PD	0.000	PC
20250808	P100	900	103	35714008600	購発注	4502412308		20250808	00000000	1.000	1210			3	07	手配終了日付が過去です	FDS100-24S4.2A DC24V DC4.2A 1*	PD	0.000	PC
20250808	P100	900	499	35997114000	購発注	4502262390		20231025	20240509	2.000	1120			7	15	再日程計画(先送り)	ｷﾔｸｻｷ ﾑｼﾖｳ ｼｷﾕｳﾋﾝ ﾊﾟﾙｽﾄﾗﾝｽ PTR-VCS-6000	PD	0.000	PC
20250808	P100	900	499	35997114000	購発注	4502298095		20240321	20240509	20.000	1120			7	15	再日程計画(先送り)	ｷﾔｸｻｷ ﾑｼﾖｳ ｼｷﾕｳﾋﾝ ﾊﾟﾙｽﾄﾗﾝｽ PTR-VCS-6000	PD	0.000	PC
20250808	P100	900	499	35997114000	購発注	4502301464		20240424	20240808	16.000	1120			7	15	再日程計画(先送り)	ｷﾔｸｻｷ ﾑｼﾖｳ ｼｷﾕｳﾋﾝ ﾊﾟﾙｽﾄﾗﾝｽ PTR-VCS-6000	PD	0.000	PC
20250808	P100	900	499	35997114000	購発注	4502387964		20250226	20250307	4.000	1120			7	15	再日程計画(先送り)	ｷﾔｸｻｷ ﾑｼﾖｳ ｼｷﾕｳﾋﾝ ﾊﾟﾙｽﾄﾗﾝｽ PTR-VCS-6000	PD	0.000	PC
20250808	P100	900	499	35997164400	購発注	4502393322		20250714	20250922	700.000	1210			7	15	再日程計画(先送り)	客先無償支給 09150006204 ｱｯﾁｬ*	PD	0.000	PC
20250808	P100	900	499	35997164400	購発注	4502401384		20250912	20251020	700.000	1210			7	15	再日程計画(先送り)	客先無償支給 09150006204 ｱｯﾁｬ*	PD	0.000	PC
20250808	P100	900	499	35997164500	購発注	4502393323		20250714	20250922	80.000	1210			7	15	再日程計画(先送り)	客先無償支給 09150006205 ｱｯﾁｬ*	PD	0.000	PC
20250808	P100	900	499	35997164500	購発注	4502401385		20250912	20251020	80.000	1210			7	15	再日程計画(先送り)	客先無償支給 09150006205 ｱｯﾁｬ*	PD	0.000	PC
20250808	P100	900	499	35997164600	購発注	4502393324		20250714	20250922	20.000	1210			7	15	再日程計画(先送り)	客先無償支給 09160243101 Han*	PD	0.000	PC
20250808	P100	900	499	35997164600	購発注	4502401386		20250912	20251020	20.000	1210			7	15	再日程計画(先送り)	客先無償支給 09160243101 Han*	PD	0.000	PC
20250808	P100	900	499	35997164700	購発注	4502393325		20250714	20250922	10.000	1210			7	15	再日程計画(先送り)	客先無償支給 09160723101 Han*	PD	0.000	PC
20250808	P100	900	499	35997164700	購発注	4502401387		20250912	20251020	10.000	1210			7	15	再日程計画(先送り)	客先無償支給 09160723101 Han*	PD	0.000	PC
20250808	P100	900	499	35997164800	購発注	4502393326		20250714	20250922	10.000	1210			7	15	再日程計画(先送り)	客先無償支給 09300160301 Han*	PD	0.000	PC
20250808	P100	900	499	35997164800	購発注	4502401388		20250912	20251020	10.000	1210			7	15	再日程計画(先送り)	客先無償支給 09300160301 Han*	PD	0.000	PC
20250808	P100	900	499	35997164900	購発注	4502393327		20250714	20250922	20.000	1210			7	15	再日程計画(先送り)	客先無償支給 09300060301 Han*	PD	0.000	PC
20250808	P100	900	499	35997164900	購発注	4502401389		20250912	20251020	20.000	1210			7	15	再日程計画(先送り)	客先無償支給 09300060301 Han*	PD	0.000	PC
20250808	P100	900	499	35997181800	購依頼	0012724436		20251215	00000000	10.000	1210			4	01	新規登録された手配仮作成	客先支給品 PLﾗﾍﾞﾙ(CCC) PLﾗﾍﾞﾙ*	PD	0.000	PC
20250808	P100	900	136	35999013000	購発注	4502418320		20250827	20250902	1.000	1210			7	15	再日程計画(先送り)	FT232iP USBｼﾘｱﾙ変換 ﾓｼﾞｭｰﾙ	PD	0.000	PC
20250808	P100	900	103	39030003500	出荷通	4502409288		20251119	00000000	200.000	1210			6	20	手配を取消	SUM14P007U 600V 0ｵｰﾑ 1.0MF +-*	PD	200.000	PC
20250808	P100	900	103	39030003800	出荷通	4502407209		20260210	20251021	100.000	1210			7	10	再日程計画(前倒し)	SUM14P008U 1200V 0ｵｰﾑ 0.3MF +*	PD	35.000	PC
20250808	P100	900	103	39030003900	出荷通	4502402757		20251029	20251104	100.000	1210			7	15	再日程計画(先送り)	SUM14P004U 600V 47ｵｰﾑ 0.100MF*	PD	300.000	PC
20250808	P100	900	103	39030004000	出荷通	4502386587		20250827	20251104	100.000	1210			7	15	再日程計画(先送り)	SUM14P005U 600V ﾅｼ 0.1MF +-5%*	PD	200.000	PC
20250808	P100	900	103	39030004000	出荷通	4502402758		20251029	00000000	100.000	1210			6	20	手配を取消	SUM14P005U 600V ﾅｼ 0.1MF +-5%*	PD	200.000	PC
20250808	P100	900	117	40001952900	購依頼	0012724529		20250926	00000000	500.000	1122			2	03	開始日が過去の新規手配	FHV100200MJNEB 1W 200Mｵｰﾑ +-5*	PD	500.000	PC
20250808	P100	900	111	40003110200	購発注	4502405232		20251029	20251104	3.000	1210			7	15	再日程計画(先送り)	GG20W1Kｵｰﾑ 20W 1Kｵｰﾑ ﾊﾞﾝﾄﾞ/ｶﾞ*	PD	0.000	PC
20250808	P100	900	111	40012105000	出荷通	4502407130		20250924	20250912	10.000	1210			7	10	再日程計画(前倒し)	GZG10W5ｵｰﾑ 10W 5ｵｰﾑ ﾊﾞﾝﾄﾞ/ｶﾞｲ*	PD	15.000	PC
20250808	P100	900	111	40013101800	出荷通	4502415472		20250926	20251003	30.000	1210			7	15	再日程計画(先送り)	GZG20W5Kｵｰﾑ(ROHS) 20W 5Kｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	25.000	PC
20250808	P100	900	111	40013150100	出荷通	4502406861		20250827	20250912	30.000	1210			7	15	再日程計画(先送り)	GZG20W500ｵｰﾑ 20W 500ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	15.000	PC
20250808	P100	900	111	40014102700	出荷通	4502404326		20250911	20250922	40.000	1210			7	15	再日程計画(先送り)	GZG30W10Kｵｰﾑ(ROHS) 30W 10Kｵｰﾑ*	PD	60.000	PC
20250808	P100	900	111	40014115200	出荷通	4502402043		20250827	20251002	10.000	1210			7	15	再日程計画(先送り)	GZG30W15Kｵｰﾑ 30W 15Kｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	10.000	PC
20250808	P100	900	111	40014150000	出荷通	4502414506		20251110	20251028	100.000	1210			7	10	再日程計画(前倒し)	GZG30W50ｵｰﾑ 30W 50ｵｰﾑ ﾊﾞﾝﾄﾞ/ｶ*	PD	120.000	PC
20250808	P100	900	111	40102120100	出荷通	4502416297		20250926	20250923	1.000	1210			7	10	再日程計画(前倒し)	GG60W200ｵｰﾑ 60W 200ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	0.000	PC
20250808	P100	900	111	40102120100	出荷通	4502416633		20250926	20250923	2.000	1210			7	10	再日程計画(前倒し)	GG60W200ｵｰﾑ 60W 200ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	0.000	PC
20250808	P100	900	111	40103115300	出荷通	4502413180		20251029	20251104	12.000	1210			7	15	再日程計画(先送り)	GG80W60ｵｰﾑ 80W 60ｵｰﾑ ﾊﾞﾝﾄﾞ/ｶﾞ*	PD	12.000	PC
20250808	P100	900	111	40171110100	出荷通	4502411360		20251015	20250924	100.000	1210			7	10	再日程計画(前倒し)	GZG40W100ｵｰﾑ 40W 100ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	80.000	PC
20250808	P100	900	111	40171120000	出荷通	4502413181		20251029	20251104	60.000	1210			7	15	再日程計画(先送り)	GZG40W20ｵｰﾑ 40W 20ｵｰﾑ ﾊﾞﾝﾄﾞ/ｶ*	PD	25.000	PC
20250808	P100	900	111	40171120000	購発注	4502418020		20251029	20251104	30.000	1210			7	15	再日程計画(先送り)	GZG40W20ｵｰﾑ 40W 20ｵｰﾑ ﾊﾞﾝﾄﾞ/ｶ*	PD	25.000	PC
20250808	P100	900	111	40172110300	出荷通	4502401340		20250827	20250903	20.000	1210			7	15	再日程計画(先送り)	GZG60W10Kｵｰﾑ 60W 10Kｵｰﾑ ﾊﾞﾝﾄﾞ*	PD	25.000	PC
20250808	P100	900	111	40173101800	出荷通	4502414872		20251110	20251016	10.000	1210			7	10	再日程計画(前倒し)	GZG80W1ｵｰﾑ(ROHS) 80W 1ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	10.000	PC
20250808	P100	900	111	40173110300	出荷通	4502400396		20250822	20250716	100.000	1210			7	10	再日程計画(前倒し)	GZG80W10Kｵｰﾑ 80W 10Kｵｰﾑ ﾊﾞﾝﾄﾞ*	PD	180.000	PC
20250808	P100	900	111	40173110300	出荷通	4502407129		20250926	20250923	100.000	1210			7	10	再日程計画(前倒し)	GZG80W10Kｵｰﾑ 80W 10Kｵｰﾑ ﾊﾞﾝﾄﾞ*	PD	180.000	PC
20250808	P100	900	111	40173115100	出荷通	4502414873		20250926	20250304	60.000	1210			7	10	再日程計画(前倒し)	GZG80W150ｵｰﾑ 80W 150ｵｰﾑ ﾊﾞﾝﾄﾞ*	PD	35.000	PC
20250808	P100	900	111	40173120000	出荷通	4502402042		20250827	20251002	20.000	1210			7	15	再日程計画(先送り)	GZG80W20ｵｰﾑ 80W 20ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	30.000	PC
20250808	P100	900	111	40173120100	在庫			00000000	00000000	235.000				6	96	安全在庫レベルを下回りました	GZG80W200ｵｰﾑ 80W 200ｵｰﾑ ﾊﾞﾝﾄﾞ*	PD	300.000	PC
20250808	P100	900	111	40173120100	出荷通	4502397057		20250908	20250808	200.000	1210			7	10	再日程計画(前倒し)	GZG80W200ｵｰﾑ 80W 200ｵｰﾑ ﾊﾞﾝﾄﾞ*	PD	300.000	PC
20250808	P100	900	111	40173150200	在庫			00000000	00000000	21.000				6	96	安全在庫レベルを下回りました	GZG80W5Kｵｰﾑ 80W 5Kｵｰﾑ ﾊﾞﾝﾄﾞ/ｶ*	PD	23.000	PC
20250808	P100	900	111	40173150200	出荷通	4502417801		20251020	20250808	10.000	1210			7	10	再日程計画(前倒し)	GZG80W5Kｵｰﾑ 80W 5Kｵｰﾑ ﾊﾞﾝﾄﾞ/ｶ*	PD	23.000	PC
20250808	P100	900	111	40174110100	出荷通	4502415474		20250926	20251003	120.000	1210			7	15	再日程計画(先送り)	GZG100W100ｵｰﾑ 100W 100ｵｰﾑ ﾊﾞﾝ*	PD	90.000	PC
20250808	P100	900	111	40175105700	出荷通	4502415478		20250926	20251003	50.000	1210			7	15	再日程計画(先送り)	GZG120W10ｵｰﾑ(ROHS) 120W 10ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	40.000	PC
20250808	P100	900	111	40175106000	出荷通	4502408615		20251009	20250825	50.000	1210			7	10	再日程計画(前倒し)	GZG120W5ｵｰﾑ(ROHS) 120W 5ｵｰﾑ ROHSﾀｲｵｳﾋﾝ	PD	90.000	PC
