分類	完成年月	月数	品目コード	品目テキスト	指図	保管場所	計画開始	計画終了	受注変更前計画終了	WBS要素	プラント	品目タイプ	MRP管理者	MRP管理者名	指図タイプ	指図タイプ名	指図カテゴリ	項目	工場	区分	タイプ	投入数	当月予定数	不良数	最大完成数	過去完成数累計	完成数	完成残数	計画原価	実績原価	原価差異	実績正味原価	正味原価差異	実績副資材	当月副資材	実績間接費	当月間接費	予定原価	不良原価	製品金額	製品残金額	製品不良金額	計画原価ORG	実績原価ORG	原価差異ORG	実績正味原価ORG	正味原価差異ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	予定原価ORG	不良原価ORG	製品金額ORG	製品残金額ORG	製品不良金額ORG	材料原価	加工原価	経費原価	直接材料費	補助材料費	副資材費	外注加工費	労務費	間接費	設備費	経費	有効価格なし	逆ザヤ	販売伝票	販売伝票明細
10.完成予定	2025/04	 3		ハーネス（一品）	40161182		20250312	20250404		G-0334307-10-01-02	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 5	A00A2073401	KTA8F-820-185SVC 予備	40161184		20250407	20250826		G-0334307-10-01-04	P100	UNBW	C18	大型１号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	A00A2087900	SCA4F7-110-600SVC	40161340	1911	20250718	20250822		G-0336452-10	P100	UNBW	CP0	有岡電機製作所 S	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	2545633.000	0.000	2545633.000	0.000	2545633.000	0.000	0.000	0.000	0.000	2545633.000	0.000	0.000	4900000.000	0.000	2545633.000	0.000	2545633.000	0.000	2545633.000	0.000	0.000	0.000	0.000	2545633.000	0.000	0.000	4900000.000	0.000	1990191.000	0.000	555442.000	1981200.000	0.000	0.000	332568.000	135813.000	59201.000	27860.000	8991.000			336452	000010
10.完成予定	2025/08	 3	A00A2077300	SVG300KVA (7G)	40161553	1911	20250610	20250820		G-0337201-10	P100	UNBW	CJ0	豊島製作所 S	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	6834658.000	0.000	6834658.000	0.000	6834658.000	0.000	0.000	0.000	0.000	6834658.000	0.000	0.000	9150000.000	0.000	6834658.000	0.000	6834658.000	0.000	6834658.000	0.000	0.000	0.000	0.000	6834658.000	0.000	0.000	9150000.000	0.000	4309104.000	875000.000	1650554.000	4275436.000	0.000	875000.000	988262.000	403584.000	175921.000	82787.000	33668.000			337201	000010
10.完成予定	2025/08	 2	A00A2095300	姫路天然ガス予備品一式	40161577	1911	20250801	20250825		I-0337319-10	P100	UNBW	C51	大型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	262992.000	0.000	262992.000	0.000	262992.000	0.000	0.000	0.000	0.000	262992.000	0.000	0.000	461000.000	0.000	262992.000	0.000	262992.000	0.000	262992.000	0.000	0.000	0.000	0.000	262992.000	0.000	0.000	461000.000	0.000	211429.000	0.000	51563.000	209680.000	0.000	0.000	30872.000	12608.000	5496.000	2587.000	1749.000			337319	000010
10.完成予定	2025/06	 4	F00A0899200	3φ 161KVA	40161647		20250519	20250603		G-0331386-10-01-09	P100	HALB	CB0	大型変圧	ZPS2	プロジェクト電源（活動割当）	20	大型(変圧)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	997000.000	0.000	997000.000	0.000	997000.000	0.000	0.000	0.000	0.000	0.000	0.000	997000.000	0.000	0.000	997000.000	0.000	997000.000	0.000	997000.000	0.000	0.000	0.000	0.000	0.000	0.000	997000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
04.12xxNW分割	2025/08	 1	J00A6428300	支持金具(L40 P=200 ﾃﾂ 1)	40161648		20250416	20250509		G-0331386-10-01-09-01	P100	HALB	CC2	ケース（トランス用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	3.000	3.000	0.000	0.000	0.000	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1500.000	1500.000	0.000	1535.000	-35.000	0.000	0.000	0.000	0.000	0.000	0.000	1500.000	0.000	0.000	1500.000	0.000	0.000	1500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
10.完成予定	2025/05	 2	E00A4759100	入力端子	40161649		20250416	20250509		G-0331386-10-01-09-02	P100	HALB	CF2	ブスバー（トランス用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	3.000	3.000	0.000	0.000	0.000	0.000	3.000	3600.000	0.000	3600.000	0.000	3600.000	0.000	0.000	0.000	0.000	0.000	0.000	3600.000	0.000	0.000	3600.000	0.000	3600.000	0.000	3600.000	0.000	0.000	0.000	0.000	0.000	0.000	3600.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 4	A00A2099400	KCA2F7-35-600W	40162095	1911	20250729	20250826		M-0338500-10	P100	UNBW	B50	小型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	小型(内作)	大阪	小型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	4073230.000	0.000	4073230.000	0.000	4073230.000	0.000	0.000	0.000	0.000	4073230.000	0.000	0.000	6034000.000	0.000	4073230.000	0.000	4073230.000	0.000	4073230.000	0.000	0.000	0.000	0.000	4073230.000	0.000	0.000	6034000.000	0.000	3208558.000	0.000	864672.000	3189000.000	0.000	0.000	517718.000	211424.000	92160.000	43370.000	19558.000			338500	000010
10.完成予定	2025/07	 2	J00A7175100	ｹｰｽ構成表(直流分岐盤）	40162166		20250703	20250724		I-0316838-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	386250.000	0.000	386250.000	0.000	386250.000	0.000	0.000	0.000	0.000	0.000	0.000	386250.000	0.000	0.000	386250.000	0.000	386250.000	0.000	386250.000	0.000	0.000	0.000	0.000	0.000	0.000	386250.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 2	J00A7117900	ｹｰｽ金具構成表	40162186		20250703	20250724		I-0334914-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 4	A00A2079801	直流電源盤	40162189		20250725	20250829		I-0334914-10-01-04	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 4	A00A2079802	インバータ盤	40162191		20250725	20250829		I-0334914-10-01-05	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	A00A2079803	蓄電池盤	40162193		20250725	20250829		I-0334914-10-01-06	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 4	A00A2064701	SFST25SGB1-100MSE (I/O)	40162219		20250723	20250827		I-0334840-10-01-04	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 4	A00A2064702	SFST25SGB1-100MSE (INV)	40162221		20250723	20250827		I-0334840-10-01-05	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	A00A2064703	SFST25SGB1-100MSE (BATT)	40162223		20250723	20250827		I-0334840-10-01-06	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 2	E00A2923900	ﾌﾞｽﾊﾞｰ構成表	40162281		20250724	20250923		G-0338847-10-01-05	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42715.000	42715.000	0.000	16960.000	25755.000	0.000	0.000	0.000	0.000	0.000	0.000	42715.000	0.000	0.000	42715.000	0.000	0.000	42715.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0	J00A7152900	ｹｰｽ金具構成表	40162311		20250626	20250718		I-0331840-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 2	E00A6347900	ﾌﾞｽﾊﾞｰ構成表	40162313		20250626	20250718		I-0331840-10-01-03	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	180158.000	0.000	180158.000	86200.000	93958.000	0.000	0.000	0.000	0.000	0.000	0.000	180158.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 2		入出力盤_ハーネス	40162315		20250626	20250718		I-0331840-10-01-04-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 2		整流器盤_ハーネス	40162317		20250626	20250718		I-0331840-10-01-05-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 2		インバータ盤_ハーネス	40162319		20250626	20250718		I-0331840-10-01-06-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3	J00A7190900	ｹｰｽ構成表	40162358		20250611	20250703		G-0316801-10-01-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	4.000	4.000	0.000	0.000	0.000	0.000	4.000	4619164.000	0.000	4619164.000	0.000	4619164.000	0.000	0.000	0.000	0.000	0.000	0.000	4619164.000	0.000	0.000	4619164.000	0.000	4619164.000	0.000	4619164.000	0.000	0.000	0.000	0.000	0.000	0.000	4619164.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		大型Ｂ１ヒートシンク	40162360		20250619	20250703		G-0316801-10-01-04	P100		CE0	ヒートシンク	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 5	F3A255500	3ｿ440V/35V 430KVA	40162365		20250613	20250707		G-0327727-10-01-01	P100	HALB	CB0	大型変圧	ZPS2	プロジェクト電源（活動割当）	20	大型(変圧)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2660000.000	2660000.000	0.000	4359942.000	-1699942.000	196310.000	0.000	318615.000	0.000	0.000	0.000	2660000.000	0.000	0.000	2660000.000	0.000	0.000	2660000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
10.完成予定	2025/07	 2	J00A5052402	ｹｰｽ構成表	40162368		20250613	20250707		G-0327727-10-01-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	987686.000	0.000	987686.000	0.000	987686.000	0.000	0.000	0.000	0.000	0.000	0.000	987686.000	0.000	0.000	987686.000	0.000	987686.000	0.000	987686.000	0.000	0.000	0.000	0.000	0.000	0.000	987686.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3		大型Ｂ１ハーネス（一品）	40162378		20250612	20250702		G-0327744-10-01-03	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		大型Ｂ１ヒートシンク	40162379		20250612	20250702		G-0327744-10-01-04	P100		CE0	ヒートシンク	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	A00A2031102	SCB3WF7-35-20KC 予備	40162381		20250703	20250822		G-0327744-10-01-06	P100	UNBW	C18	大型１号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 4	F00A0904300	3! 3663KVA 11000/143V	40162384		20250609	20250701		G-0332918-10-01-01	P100	HALB	CB0	大型変圧	ZPS2	プロジェクト電源（活動割当）	20	大型(変圧)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	18000000.000	0.000	18000000.000	0.000	18000000.000	0.000	0.000	0.000	0.000	0.000	0.000	18000000.000	0.000	0.000	18000000.000	0.000	18000000.000	0.000	18000000.000	0.000	0.000	0.000	0.000	0.000	0.000	18000000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/06	 0	J00A7248800	TR金具構成表	40162385		20250522	20250606		G-0332918-10-01-01-01	P100	HALB	CC2	ケース（トランス用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	45000.000	0.000	45000.000	0.000	45000.000	0.000	0.000	0.000	0.000	0.000	0.000	45000.000	0.000	0.000	45000.000	0.000	45000.000	0.000	45000.000	0.000	0.000	0.000	0.000	0.000	0.000	45000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/06	 0	E00A6418700	TRﾌﾞｽﾊﾞｰ構成表	40162386		20250522	20250606		G-0332918-10-01-01-02	P100	HALB	CF2	ブスバー（トランス用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	173000.000	0.000	173000.000	0.000	173000.000	0.000	0.000	0.000	0.000	0.000	0.000	173000.000	0.000	0.000	173000.000	0.000	173000.000	0.000	173000.000	0.000	0.000	0.000	0.000	0.000	0.000	173000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0	J00A7226100	ｹｰｽ構成表	40162387		20250609	20250701		G-0332918-10-01-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	2132000.000	0.000	2132000.000	0.000	2132000.000	0.000	0.000	0.000	0.000	0.000	0.000	2132000.000	0.000	0.000	2132000.000	0.000	2132000.000	0.000	2132000.000	0.000	0.000	0.000	0.000	0.000	0.000	2132000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 2		大型Ｂ１ハーネス（一品）	40162388		20250609	20250701		G-0332918-10-01-03	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0	E00A6404700	ﾌﾞｽﾊﾞｰ構成表	40162390		20250609	20250701		G-0332918-10-01-05	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	317400.000	0.000	317400.000	0.000	317400.000	0.000	0.000	0.000	0.000	0.000	0.000	317400.000	0.000	0.000	317400.000	0.000	317400.000	0.000	317400.000	0.000	0.000	0.000	0.000	0.000	0.000	317400.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7245900	ｹｰｽ構成表(純水装置)	40162394		20250718	20250819		G-0332918-20-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	433100.000	0.000	433100.000	0.000	433100.000	0.000	0.000	0.000	0.000	0.000	0.000	433100.000	0.000	0.000	433100.000	0.000	433100.000	0.000	433100.000	0.000	0.000	0.000	0.000	0.000	0.000	433100.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0		ハーネス（一品）	40162395		20250718	20250819		G-0332918-20-01-02	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3		大型Ｂ１ハーネス（一品）	40162406		20250610	20250702		M-0335925-10-01-03	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 3	A00A2084801	ECA4F6-350-1500LSV予備	40162409		20250703	20250808		M-0335925-10-01-06	P100	UNBW	C18	大型１号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3		大型Ｂ１ハーネス（一品）	40162415		20250612	20250702		M-0335925-20-01-03	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
